id,ontology_term_id,synonym,external_id,external_srouce,parent_id,parent_source,comment,curator,created_at,updated_at
4107,8557,B12 deficiency,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4108,8557,Cobalamin deficiency,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4109,9095,Addison-biermer anemia,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4110,9095,Addison's anemia,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4111,9095,Biermer's anemia,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4112,9603,Anti-ozonant,,,,,,,2018-02-27 00:23:39 UTC,2018-02-27 00:23:39 UTC
4113,8688,Dsp,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4114,9889,Pro oxidant,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4115,9965,Homeostatic process,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4116,9012,Valinemia,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4117,9012,Valine transaminase deficiency,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4118,9220,Nephrotoxic agent,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4119,9220,Nephrotoxic,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4120,8921,Acute or chronic demyelinating polyneuropathies,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4121,8904,Capd,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4122,8904,Continuous ambulatory peritoneal dialysis (capd),,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4123,9140,2-mmethylbutyryl-coa dehydrogenase deficiency,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4124,9116,"Pituitary adenoma, prolactin-secreting",,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4125,9734,Anti parasitic,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4126,8913,Crigler-najjar syndrome,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4127,8913,"Udp-glucuronosyltransferase, severe deficiency type i",,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4128,8913,Cn1,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4129,9740,Anti protozoal,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4130,9974,Protein import,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4131,8538,Mld,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4132,9049,Liver disease,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4133,9049,Hepatic disease,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4134,9729,Anti melanogenic,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4135,8981,Pyroglutamic aciduria,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4136,8981,Pyroglutamic acidemia,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4137,9418,Anti-foaming agent,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4138,9091,Vitamin b3 deficiency,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4139,9091,Niacin deficiency,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4140,9121,Uridine monophosphate hydrolase deficiency,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4141,9121,P5n deficiency,,,,,,,2018-02-27 00:23:40 UTC,2018-02-27 00:23:40 UTC
4142,8284,Encephalitis infection,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4143,9803,Bronchodilator agents,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4144,8488,Pbc,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4145,9069,Msd,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4146,9722,Anti leishmanic,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4147,9268,Antihypoglycemic,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4148,9268,Anti hypoglycemic,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4149,9268,Anti-hypoglycemic,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4150,8368,High blood sugar,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4151,8368,Hyperglycaemia,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4152,8257,Uraemia,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4153,8025,Perinuclear membrane,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4154,8025,Outer envelope,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4155,10097,Leukocyte,,,,,,,2018-02-27 00:23:41 UTC,2018-02-27 00:23:41 UTC
4156,10097,Wbc,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4157,8153,Ftd,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4158,9719,Anti herpetic,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4159,8613,Mma,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4160,9039,Renal transplantation,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4161,8369,Hypercalciuria,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4162,9272,Anti diabetic,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4163,9272,Anti-diabetic,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4164,9360,Anti retinopathic,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4165,8276,Diarrhoea,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4166,9557,Pre-spotting agent,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4167,8725,Increased breating,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4168,9230,"Uraemic toxin, uremic solute",,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4169,8959,Fumaric aciduria,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4170,9700,Anti bacillus,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4171,8021,Cell nucleus,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4172,8021,Nucleic,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4173,8836,Sdat,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4174,8836,Ad,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4175,8836,Alzheimer's,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4176,8836,Senile dementia of the alzheimer type,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4177,8836,Alzheimer disease,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4178,8861,Etfb deficiency,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4179,8331,Ns,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4180,8331,Nephrosis,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4181,8331,Nephritic syndrome,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4182,7889,Ovaries,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4183,7795,Sewage,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4184,8552,Flu,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4185,10038,Heat-shock response,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4186,10038,Heat shock,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4187,9754,Anti tachycardic,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4188,9754,Anti-tachycardic,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4189,9905,Semi-essential mineral,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4190,9455,Anti-pilling agent,,,,,,,2018-02-27 00:23:42 UTC,2018-02-27 00:23:42 UTC
4191,7946,Gemini of coiled bodies,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4192,7946,Gems,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4193,7946,Coiled body,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4194,9995,Type i pcd,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4195,9254,Abortifacient,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4196,9727,Anti malarial,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4197,8485,Scad,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4198,9953,Enzyme activity alteration,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4199,9433,Dye retarding agent,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4200,9071,Mtb,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4201,9006,4-hydroxy-l-proline oxidase deficiency,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4202,9006,Hydroxyprolinemia i and ii,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4203,9006,Hydroxyprolinuria,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4204,9752,Anti staphylococcic,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4205,9504,Elastic agent,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4206,9504,Elasticity agent,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4207,8706,Hyperchloriduria,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4208,9695,Anti allergic,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4209,9695,Antiallergic,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4210,9695,Anti-allergic agent,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4211,8954,Folic acid deficiency,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4212,8618,Burping,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4213,8515,Pfbi,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4214,8515,Plasmodium falciparum parasitemia,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4215,7891,Bulbourethral glands,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4216,7891,Cowper gland,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4217,8807,Barth syndrome,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4218,8807,"Mga, type ii",,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4219,8807,Mga2,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4220,8807,Cardioskeletal myopathy with neutropenia and abnormal mitochondria,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4221,8929,Ibs-d,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4222,8929,Diarrhoea predominant ibs,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4223,8795,17-alpha-oh cah,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4224,8795,17-alpha-oh deficiency,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4225,8795,17-alpha-hydroxylase deficiency syndrome,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4226,8795,17-alpha-hydroxylase deficient congenital adrenal hyperplasia,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4227,8795,Congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4228,8011,Mitochondrial membrane lumen,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4229,8011,Mitochondrial envelope lumen,,,,,,,2018-02-27 00:23:43 UTC,2018-02-27 00:23:43 UTC
4230,8048,Membrane ruffle,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4231,8570,Organic aciduria,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4232,8820,Gran mal seizure,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4233,8820,Grand mal seizure,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4234,8820,Acute tonic clonic seizure,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4235,8820,Acute seizures,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4236,8514,Snail fever,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4237,8514,Bilharziosis,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4238,8514,Bilharzia,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4239,9055,Mast cell disease,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4240,9738,Anti poliomyelitic,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4241,9957,Enzyme uncoupling,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4242,9312,Ph regulator,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4243,8912,Cjd,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4244,8912,Creutzfeldt jakob,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4245,9951,Endocytotic process,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4246,9291,Vermicide,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4247,9319,Anti-fogging agent,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4248,9689,Bladder relaxant,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4249,8915,Regional enteritis,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4250,8915,Granulomatous colitis,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4251,8985,Gsd type iii,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4252,8985,Limit dextrinosis,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4253,8985,Forbe's disease,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4254,8985,Forbes disease,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4255,8985,Cori's disease,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4256,8868,Brain tumour,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4257,8868,Intracranial tumour,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4258,8868,Intracranial tumor,,,,,,,2018-02-27 00:23:44 UTC,2018-02-27 00:23:44 UTC
4259,7907,Brainstem,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4260,9010,Secondary hyperoxalemia,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4261,9745,Anti rickettsial,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4262,8909,Corticosterone methyl oxidase deficiency type i,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4263,9153,Molybdenium co-factor deficiency,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4264,8062,Zonula occludens,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4265,9724,Anti leukemic,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4266,7738,Flora,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4267,8558,Ctx,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4268,7804,Pcp,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4269,7804,Toiletries,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4270,7804,Toiletry,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4271,7804,Personal hygiene,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4272,7804,Beautification product,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4273,8411,Abdominal distension,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4274,7977,Host endoplasmic reticulum membrane,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4275,7977,Er membrane,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4276,9790,Anti emphysemic,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4277,9790,Anti-emphysemic,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4278,9696,Anti amebic,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4279,9078,Ocd,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4280,9078,Obsessive-compulsive behavior,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4281,8842,Angina,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4282,8842,Unstable angina,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4283,9018,Hie,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4284,9969,Peptide transport,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4285,8999,Hcp,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4286,8004,Lipid raft,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4287,8004,Glycolipid-enriched membrane domain,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4288,8004,Gem domain,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4289,8559,L-2-hydroxyglutaricaciduria,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4290,9495,Anti-creasing agent,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4291,8989,Gsd type viii,,,,,,,2018-02-27 00:23:45 UTC,2018-02-27 00:23:45 UTC
4292,9315,Anti thrombotic,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4293,9315,Anti-thrombotic,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4294,9315,Thrombolytic agent,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4295,9948,Drug metabolism,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4296,7961,Golgi cis-face,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4297,7961,Golgi cis face,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4298,7961,Forming face,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4299,7961,Cis face,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4300,7961,Cis golgi network,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4301,9309,Immunologic adjuvant,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4302,7966,Cytoplasmic membrane-enclosed vesicle,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4303,7966,Cytoplasmic membrane bounded vesicle,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4304,7966,"Cytoplasmic, membrane-bounded vesicle",,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4305,8461,Uc,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4306,9616,Anti-cratering agent,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4307,9650,Anti azotemic,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4308,8564,Apl,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4309,8564,Acute promyelocytic leukemia (apl),,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4310,9809,Food colour,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4311,9809,Food coloring,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4312,7941,Autophagic vacuole membrane,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4313,9127,Adult refsum disease,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4314,9127,Heredopathia atactica polyneuritiformis,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4315,9127,Refsum-thiébaut-klenk-kahlke disease,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4316,9127,Refsum-thiébaut disease,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4317,9244,Blood thiner,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4318,9244,Antiaggregant,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4319,9244,Anti-aggregant,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4320,9130,Rpi deficiency,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4321,9652,Antiosteoarthritic,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4322,9652,Anti-osteoarthritic,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4323,9981,Lipolysis,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4324,7747,Buccal mucosa,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4325,8939,Trisomy 21,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4326,8939,Down syndrome,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4327,7834,Serosal fluid,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4328,9728,Anti measles,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4329,9003,Hd,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4330,9003,Chorea major,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4331,9003,Huntington's chorea,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4332,9003,Huntington disease,,,,,,,2018-02-27 00:23:46 UTC,2018-02-27 00:23:46 UTC
4333,8244,Cephalalgia,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4334,9758,Anti-tumor,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4335,9758,Anti tumor,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4336,9758,Antineoplastic,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4337,9758,Antineoplastic agent,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4338,9701,Anti bacterial,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4339,9701,Antibacterial agent,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4340,8871,Carcinoid tumour,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4341,8871,Carcinoma,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4342,9154,Supradiaphragmatic disease,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4343,9086,Osteitis deformans,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4344,9086,Paget's disease of the bone,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4345,8370,Dyslipidemia,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4346,8370,Hyperlipoproteinemia,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4347,8370,Hyperlipidaemia,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4348,9927,Hyperlipidaemic,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4349,7942,Myelin,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4350,9080,Lowe syndrome,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4351,8816,All,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4352,7761,Intra-ocular,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4353,7934,Lipid droplet,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4354,7934,Lipid body,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4355,7934,Lipid particle,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4356,8064,Golgi trans face membrane,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
4357,8064,Trans golgi network membrane,,,,,,,2018-02-27 00:23:47 UTC,2018-02-27 00:23:47 UTC
